"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"37657",40890,"O'Hare Airport","08/12/2018","U",11711,2018-08-12,8,"Aug",2018,12,"Sunday"
"37658",40890,"O'Hare Airport","08/13/2018","W",11254,2018-08-13,8,"Aug",2018,13,"Monday"
"37659",40890,"O'Hare Airport","08/14/2018","W",11777,2018-08-14,8,"Aug",2018,14,"Tuesday"
"37660",40890,"O'Hare Airport","08/15/2018","W",11586,2018-08-15,8,"Aug",2018,15,"Wednesday"
"37661",40890,"O'Hare Airport","08/16/2018","W",12983,2018-08-16,8,"Aug",2018,16,"Thursday"
"37662",40890,"O'Hare Airport","08/17/2018","W",14455,2018-08-17,8,"Aug",2018,17,"Friday"
"37663",40890,"O'Hare Airport","08/18/2018","A",10845,2018-08-18,8,"Aug",2018,18,"Saturday"
"37664",40890,"O'Hare Airport","08/19/2018","U",11728,2018-08-19,8,"Aug",2018,19,"Sunday"
"37665",40890,"O'Hare Airport","08/20/2018","W",11348,2018-08-20,8,"Aug",2018,20,"Monday"
"37666",40890,"O'Hare Airport","08/21/2018","W",12391,2018-08-21,8,"Aug",2018,21,"Tuesday"
"37667",40890,"O'Hare Airport","08/22/2018","W",11559,2018-08-22,8,"Aug",2018,22,"Wednesday"
"37668",40890,"O'Hare Airport","08/23/2018","W",13872,2018-08-23,8,"Aug",2018,23,"Thursday"
"37669",40890,"O'Hare Airport","08/24/2018","W",13737,2018-08-24,8,"Aug",2018,24,"Friday"
"37670",40890,"O'Hare Airport","08/25/2018","A",10026,2018-08-25,8,"Aug",2018,25,"Saturday"
"37671",40890,"O'Hare Airport","08/26/2018","U",11728,2018-08-26,8,"Aug",2018,26,"Sunday"
"37672",40890,"O'Hare Airport","08/27/2018","W",12362,2018-08-27,8,"Aug",2018,27,"Monday"
"37673",40890,"O'Hare Airport","08/28/2018","W",9898,2018-08-28,8,"Aug",2018,28,"Tuesday"
"37674",40890,"O'Hare Airport","08/29/2018","W",11377,2018-08-29,8,"Aug",2018,29,"Wednesday"
"37675",40890,"O'Hare Airport","08/30/2018","W",13053,2018-08-30,8,"Aug",2018,30,"Thursday"
"37676",40890,"O'Hare Airport","08/31/2018","W",15265,2018-08-31,8,"Aug",2018,31,"Friday"
"42028",40890,"O'Hare Airport","09/01/2018","A",10918,2018-09-01,9,"Sep",2018,1,"Saturday"
"42029",40890,"O'Hare Airport","09/02/2018","U",9869,2018-09-02,9,"Sep",2018,2,"Sunday"
"42030",40890,"O'Hare Airport","09/03/2018","U",12096,2018-09-03,9,"Sep",2018,3,"Monday"
"42031",40890,"O'Hare Airport","09/04/2018","W",14460,2018-09-04,9,"Sep",2018,4,"Tuesday"
"42032",40890,"O'Hare Airport","09/05/2018","W",10455,2018-09-05,9,"Sep",2018,5,"Wednesday"
"42033",40890,"O'Hare Airport","09/06/2018","W",11452,2018-09-06,9,"Sep",2018,6,"Thursday"
"42034",40890,"O'Hare Airport","09/07/2018","W",12734,2018-09-07,9,"Sep",2018,7,"Friday"
"42035",40890,"O'Hare Airport","09/08/2018","A",9573,2018-09-08,9,"Sep",2018,8,"Saturday"
"42036",40890,"O'Hare Airport","09/09/2018","U",11308,2018-09-09,9,"Sep",2018,9,"Sunday"
"42037",40890,"O'Hare Airport","09/10/2018","W",12356,2018-09-10,9,"Sep",2018,10,"Monday"
"42038",40890,"O'Hare Airport","09/11/2018","W",10748,2018-09-11,9,"Sep",2018,11,"Tuesday"
"42039",40890,"O'Hare Airport","09/12/2018","W",11305,2018-09-12,9,"Sep",2018,12,"Wednesday"
"42040",40890,"O'Hare Airport","09/13/2018","W",13594,2018-09-13,9,"Sep",2018,13,"Thursday"
"42041",40890,"O'Hare Airport","09/14/2018","W",14189,2018-09-14,9,"Sep",2018,14,"Friday"
"42042",40890,"O'Hare Airport","09/15/2018","A",9936,2018-09-15,9,"Sep",2018,15,"Saturday"
"42043",40890,"O'Hare Airport","09/16/2018","U",11153,2018-09-16,9,"Sep",2018,16,"Sunday"
"42044",40890,"O'Hare Airport","09/17/2018","W",12042,2018-09-17,9,"Sep",2018,17,"Monday"
"42045",40890,"O'Hare Airport","09/18/2018","W",9846,2018-09-18,9,"Sep",2018,18,"Tuesday"
"42046",40890,"O'Hare Airport","09/19/2018","W",10638,2018-09-19,9,"Sep",2018,19,"Wednesday"
"42047",40890,"O'Hare Airport","09/20/2018","W",13226,2018-09-20,9,"Sep",2018,20,"Thursday"
"42048",40890,"O'Hare Airport","09/21/2018","W",14575,2018-09-21,9,"Sep",2018,21,"Friday"
"42049",40890,"O'Hare Airport","09/22/2018","A",9808,2018-09-22,9,"Sep",2018,22,"Saturday"
"42050",40890,"O'Hare Airport","09/23/2018","U",11441,2018-09-23,9,"Sep",2018,23,"Sunday"
"42051",40890,"O'Hare Airport","09/24/2018","W",12629,2018-09-24,9,"Sep",2018,24,"Monday"
"42052",40890,"O'Hare Airport","09/25/2018","W",10350,2018-09-25,9,"Sep",2018,25,"Tuesday"
"42053",40890,"O'Hare Airport","09/26/2018","W",11516,2018-09-26,9,"Sep",2018,26,"Wednesday"
"42054",40890,"O'Hare Airport","09/27/2018","W",14230,2018-09-27,9,"Sep",2018,27,"Thursday"
"42055",40890,"O'Hare Airport","09/28/2018","W",15489,2018-09-28,9,"Sep",2018,28,"Friday"
"42056",40890,"O'Hare Airport","09/29/2018","A",9783,2018-09-29,9,"Sep",2018,29,"Saturday"
"42057",40890,"O'Hare Airport","09/30/2018","U",11430,2018-09-30,9,"Sep",2018,30,"Sunday"
"46444",40890,"O'Hare Airport","10/01/2018","W",11946,2018-10-01,10,"Oct",2018,1,"Monday"
"46445",40890,"O'Hare Airport","10/02/2018","W",11199,2018-10-02,10,"Oct",2018,2,"Tuesday"
"46446",40890,"O'Hare Airport","10/03/2018","W",12534,2018-10-03,10,"Oct",2018,3,"Wednesday"
"46447",40890,"O'Hare Airport","10/04/2018","W",16072,2018-10-04,10,"Oct",2018,4,"Thursday"
"46448",40890,"O'Hare Airport","10/05/2018","W",17788,2018-10-05,10,"Oct",2018,5,"Friday"
"46449",40890,"O'Hare Airport","10/06/2018","A",12223,2018-10-06,10,"Oct",2018,6,"Saturday"
"46450",40890,"O'Hare Airport","10/07/2018","U",11523,2018-10-07,10,"Oct",2018,7,"Sunday"
"46451",40890,"O'Hare Airport","10/08/2018","W",12804,2018-10-08,10,"Oct",2018,8,"Monday"
"46452",40890,"O'Hare Airport","10/09/2018","W",11264,2018-10-09,10,"Oct",2018,9,"Tuesday"
"46453",40890,"O'Hare Airport","10/10/2018","W",11266,2018-10-10,10,"Oct",2018,10,"Wednesday"
"46454",40890,"O'Hare Airport","10/11/2018","W",12349,2018-10-11,10,"Oct",2018,11,"Thursday"
"46455",40890,"O'Hare Airport","10/12/2018","W",14373,2018-10-12,10,"Oct",2018,12,"Friday"
"46456",40890,"O'Hare Airport","10/13/2018","A",9858,2018-10-13,10,"Oct",2018,13,"Saturday"
"46457",40890,"O'Hare Airport","10/14/2018","U",11723,2018-10-14,10,"Oct",2018,14,"Sunday"
"46458",40890,"O'Hare Airport","10/15/2018","W",12651,2018-10-15,10,"Oct",2018,15,"Monday"
"46459",40890,"O'Hare Airport","10/16/2018","W",11157,2018-10-16,10,"Oct",2018,16,"Tuesday"
"46460",40890,"O'Hare Airport","10/17/2018","W",11522,2018-10-17,10,"Oct",2018,17,"Wednesday"
"46461",40890,"O'Hare Airport","10/18/2018","W",14164,2018-10-18,10,"Oct",2018,18,"Thursday"
"46462",40890,"O'Hare Airport","10/19/2018","W",14320,2018-10-19,10,"Oct",2018,19,"Friday"
"46463",40890,"O'Hare Airport","10/20/2018","A",9817,2018-10-20,10,"Oct",2018,20,"Saturday"
"46464",40890,"O'Hare Airport","10/21/2018","U",11507,2018-10-21,10,"Oct",2018,21,"Sunday"
"46465",40890,"O'Hare Airport","10/22/2018","W",12371,2018-10-22,10,"Oct",2018,22,"Monday"
"46466",40890,"O'Hare Airport","10/23/2018","W",10468,2018-10-23,10,"Oct",2018,23,"Tuesday"
"46467",40890,"O'Hare Airport","10/24/2018","W",10610,2018-10-24,10,"Oct",2018,24,"Wednesday"
"46468",40890,"O'Hare Airport","10/25/2018","W",13345,2018-10-25,10,"Oct",2018,25,"Thursday"
"46469",40890,"O'Hare Airport","10/26/2018","W",14355,2018-10-26,10,"Oct",2018,26,"Friday"
"46470",40890,"O'Hare Airport","10/27/2018","A",9513,2018-10-27,10,"Oct",2018,27,"Saturday"
"46471",40890,"O'Hare Airport","10/28/2018","U",10636,2018-10-28,10,"Oct",2018,28,"Sunday"
"46472",40890,"O'Hare Airport","10/29/2018","W",11708,2018-10-29,10,"Oct",2018,29,"Monday"
"46473",40890,"O'Hare Airport","10/30/2018","W",9474,2018-10-30,10,"Oct",2018,30,"Tuesday"
"46474",40890,"O'Hare Airport","10/31/2018","W",9394,2018-10-31,10,"Oct",2018,31,"Wednesday"
"50739",40890,"O'Hare Airport","11/01/2018","W",11936,2018-11-01,11,"Nov",2018,1,"Thursday"
"50740",40890,"O'Hare Airport","11/02/2018","W",13228,2018-11-02,11,"Nov",2018,2,"Friday"
"50741",40890,"O'Hare Airport","11/03/2018","A",8537,2018-11-03,11,"Nov",2018,3,"Saturday"
"50742",40890,"O'Hare Airport","11/04/2018","U",10106,2018-11-04,11,"Nov",2018,4,"Sunday"
"50743",40890,"O'Hare Airport","11/05/2018","W",11382,2018-11-05,11,"Nov",2018,5,"Monday"
"50744",40890,"O'Hare Airport","11/06/2018","W",9660,2018-11-06,11,"Nov",2018,6,"Tuesday"
"50745",40890,"O'Hare Airport","11/07/2018","W",10393,2018-11-07,11,"Nov",2018,7,"Wednesday"
"50746",40890,"O'Hare Airport","11/08/2018","W",12845,2018-11-08,11,"Nov",2018,8,"Thursday"
"50747",40890,"O'Hare Airport","11/09/2018","W",14162,2018-11-09,11,"Nov",2018,9,"Friday"
"50748",40890,"O'Hare Airport","11/10/2018","A",8979,2018-11-10,11,"Nov",2018,10,"Saturday"
"50749",40890,"O'Hare Airport","11/11/2018","U",10109,2018-11-11,11,"Nov",2018,11,"Sunday"
"50750",40890,"O'Hare Airport","11/12/2018","W",9152,2018-11-12,11,"Nov",2018,12,"Monday"
"50751",40890,"O'Hare Airport","11/13/2018","W",10472,2018-11-13,11,"Nov",2018,13,"Tuesday"
"50752",40890,"O'Hare Airport","11/14/2018","W",10144,2018-11-14,11,"Nov",2018,14,"Wednesday"
"50753",40890,"O'Hare Airport","11/15/2018","W",11626,2018-11-15,11,"Nov",2018,15,"Thursday"
"50754",40890,"O'Hare Airport","11/16/2018","W",13379,2018-11-16,11,"Nov",2018,16,"Friday"
"50755",40890,"O'Hare Airport","11/17/2018","A",9151,2018-11-17,11,"Nov",2018,17,"Saturday"
"50756",40890,"O'Hare Airport","11/18/2018","U",9338,2018-11-18,11,"Nov",2018,18,"Sunday"
"50757",40890,"O'Hare Airport","11/19/2018","W",10448,2018-11-19,11,"Nov",2018,19,"Monday"
"50758",40890,"O'Hare Airport","11/20/2018","W",11030,2018-11-20,11,"Nov",2018,20,"Tuesday"
"50759",40890,"O'Hare Airport","11/21/2018","W",12310,2018-11-21,11,"Nov",2018,21,"Wednesday"
"50760",40890,"O'Hare Airport","11/22/2018","U",7765,2018-11-22,11,"Nov",2018,22,"Thursday"
"50761",40890,"O'Hare Airport","11/23/2018","W",9739,2018-11-23,11,"Nov",2018,23,"Friday"
"50762",40890,"O'Hare Airport","11/24/2018","A",12745,2018-11-24,11,"Nov",2018,24,"Saturday"
"50763",40890,"O'Hare Airport","11/25/2018","U",14327,2018-11-25,11,"Nov",2018,25,"Sunday"
"50764",40890,"O'Hare Airport","11/26/2018","W",12932,2018-11-26,11,"Nov",2018,26,"Monday"
"50765",40890,"O'Hare Airport","11/27/2018","W",13899,2018-11-27,11,"Nov",2018,27,"Tuesday"
"50766",40890,"O'Hare Airport","11/28/2018","W",10393,2018-11-28,11,"Nov",2018,28,"Wednesday"
"50767",40890,"O'Hare Airport","11/29/2018","W",11347,2018-11-29,11,"Nov",2018,29,"Thursday"
"50768",40890,"O'Hare Airport","11/30/2018","W",11900,2018-11-30,11,"Nov",2018,30,"Friday"
"55165",40890,"O'Hare Airport","12/01/2018","A",7860,2018-12-01,12,"Dec",2018,1,"Saturday"
"55166",40890,"O'Hare Airport","12/02/2018","U",9234,2018-12-02,12,"Dec",2018,2,"Sunday"
"55167",40890,"O'Hare Airport","12/03/2018","W",10616,2018-12-03,12,"Dec",2018,3,"Monday"
"55168",40890,"O'Hare Airport","12/04/2018","W",9101,2018-12-04,12,"Dec",2018,4,"Tuesday"
"55169",40890,"O'Hare Airport","12/05/2018","W",9522,2018-12-05,12,"Dec",2018,5,"Wednesday"
"55170",40890,"O'Hare Airport","12/06/2018","W",11280,2018-12-06,12,"Dec",2018,6,"Thursday"
"55171",40890,"O'Hare Airport","12/07/2018","W",12073,2018-12-07,12,"Dec",2018,7,"Friday"
"55172",40890,"O'Hare Airport","12/08/2018","A",8361,2018-12-08,12,"Dec",2018,8,"Saturday"
"55173",40890,"O'Hare Airport","12/09/2018","U",9351,2018-12-09,12,"Dec",2018,9,"Sunday"
"55174",40890,"O'Hare Airport","12/10/2018","W",10649,2018-12-10,12,"Dec",2018,10,"Monday"
"55175",40890,"O'Hare Airport","12/11/2018","W",9604,2018-12-11,12,"Dec",2018,11,"Tuesday"
"55176",40890,"O'Hare Airport","12/12/2018","W",9882,2018-12-12,12,"Dec",2018,12,"Wednesday"
"55177",40890,"O'Hare Airport","12/13/2018","W",11449,2018-12-13,12,"Dec",2018,13,"Thursday"
"55178",40890,"O'Hare Airport","12/14/2018","W",11836,2018-12-14,12,"Dec",2018,14,"Friday"
"55179",40890,"O'Hare Airport","12/15/2018","A",8659,2018-12-15,12,"Dec",2018,15,"Saturday"
"55180",40890,"O'Hare Airport","12/16/2018","U",9107,2018-12-16,12,"Dec",2018,16,"Sunday"
"55181",40890,"O'Hare Airport","12/17/2018","W",10645,2018-12-17,12,"Dec",2018,17,"Monday"
"55182",40890,"O'Hare Airport","12/18/2018","W",10162,2018-12-18,12,"Dec",2018,18,"Tuesday"
"55183",40890,"O'Hare Airport","12/19/2018","W",10471,2018-12-19,12,"Dec",2018,19,"Wednesday"
"55184",40890,"O'Hare Airport","12/20/2018","W",10490,2018-12-20,12,"Dec",2018,20,"Thursday"
"55185",40890,"O'Hare Airport","12/21/2018","W",10705,2018-12-21,12,"Dec",2018,21,"Friday"
"55186",40890,"O'Hare Airport","12/22/2018","A",8331,2018-12-22,12,"Dec",2018,22,"Saturday"
"55187",40890,"O'Hare Airport","12/23/2018","U",7823,2018-12-23,12,"Dec",2018,23,"Sunday"
"55188",40890,"O'Hare Airport","12/24/2018","W",7495,2018-12-24,12,"Dec",2018,24,"Monday"
"55189",40890,"O'Hare Airport","12/25/2018","U",7752,2018-12-25,12,"Dec",2018,25,"Tuesday"
"55190",40890,"O'Hare Airport","12/26/2018","W",12820,2018-12-26,12,"Dec",2018,26,"Wednesday"
"55191",40890,"O'Hare Airport","12/27/2018","W",11910,2018-12-27,12,"Dec",2018,27,"Thursday"
"55192",40890,"O'Hare Airport","12/28/2018","W",11819,2018-12-28,12,"Dec",2018,28,"Friday"
"55193",40890,"O'Hare Airport","12/29/2018","A",10074,2018-12-29,12,"Dec",2018,29,"Saturday"
"55194",40890,"O'Hare Airport","12/30/2018","U",10149,2018-12-30,12,"Dec",2018,30,"Sunday"
"55195",40890,"O'Hare Airport","12/31/2018","W",8820,2018-12-31,12,"Dec",2018,31,"Monday"
"59642",40890,"O'Hare Airport","01/01/2019","U",9550,2019-01-01,1,"Jan",2019,1,"Tuesday"
"59643",40890,"O'Hare Airport","01/02/2019","W",10681,2019-01-02,1,"Jan",2019,2,"Wednesday"
"59644",40890,"O'Hare Airport","01/03/2019","W",10437,2019-01-03,1,"Jan",2019,3,"Thursday"
"59645",40890,"O'Hare Airport","01/04/2019","W",9986,2019-01-04,1,"Jan",2019,4,"Friday"
"59646",40890,"O'Hare Airport","01/05/2019","A",8161,2019-01-05,1,"Jan",2019,5,"Saturday"
"59647",40890,"O'Hare Airport","01/06/2019","U",8691,2019-01-06,1,"Jan",2019,6,"Sunday"
"59648",40890,"O'Hare Airport","01/07/2019","W",9569,2019-01-07,1,"Jan",2019,7,"Monday"
"59649",40890,"O'Hare Airport","01/08/2019","W",8793,2019-01-08,1,"Jan",2019,8,"Tuesday"
"59650",40890,"O'Hare Airport","01/09/2019","W",9176,2019-01-09,1,"Jan",2019,9,"Wednesday"
"59651",40890,"O'Hare Airport","01/10/2019","W",10045,2019-01-10,1,"Jan",2019,10,"Thursday"
"59652",40890,"O'Hare Airport","01/11/2019","W",10063,2019-01-11,1,"Jan",2019,11,"Friday"
"59653",40890,"O'Hare Airport","01/12/2019","A",7712,2019-01-12,1,"Jan",2019,12,"Saturday"
"59654",40890,"O'Hare Airport","01/13/2019","U",8561,2019-01-13,1,"Jan",2019,13,"Sunday"
"59655",40890,"O'Hare Airport","01/14/2019","W",9588,2019-01-14,1,"Jan",2019,14,"Monday"
"59656",40890,"O'Hare Airport","01/15/2019","W",8673,2019-01-15,1,"Jan",2019,15,"Tuesday"
"59657",40890,"O'Hare Airport","01/16/2019","W",8509,2019-01-16,1,"Jan",2019,16,"Wednesday"
"59658",40890,"O'Hare Airport","01/17/2019","W",9496,2019-01-17,1,"Jan",2019,17,"Thursday"
"59659",40890,"O'Hare Airport","01/18/2019","W",11481,2019-01-18,1,"Jan",2019,18,"Friday"
"59660",40890,"O'Hare Airport","01/19/2019","A",6495,2019-01-19,1,"Jan",2019,19,"Saturday"
"59661",40890,"O'Hare Airport","01/20/2019","U",8024,2019-01-20,1,"Jan",2019,20,"Sunday"
"59662",40890,"O'Hare Airport","01/21/2019","W",9716,2019-01-21,1,"Jan",2019,21,"Monday"
"59663",40890,"O'Hare Airport","01/22/2019","W",8653,2019-01-22,1,"Jan",2019,22,"Tuesday"
"59664",40890,"O'Hare Airport","01/23/2019","W",9110,2019-01-23,1,"Jan",2019,23,"Wednesday"
"59665",40890,"O'Hare Airport","01/24/2019","W",8781,2019-01-24,1,"Jan",2019,24,"Thursday"
"59666",40890,"O'Hare Airport","01/25/2019","W",9137,2019-01-25,1,"Jan",2019,25,"Friday"
"59667",40890,"O'Hare Airport","01/26/2019","A",6565,2019-01-26,1,"Jan",2019,26,"Saturday"
"59668",40890,"O'Hare Airport","01/27/2019","U",8206,2019-01-27,1,"Jan",2019,27,"Sunday"
"59669",40890,"O'Hare Airport","01/28/2019","W",7932,2019-01-28,1,"Jan",2019,28,"Monday"
"59670",40890,"O'Hare Airport","01/29/2019","W",7908,2019-01-29,1,"Jan",2019,29,"Tuesday"
"59671",40890,"O'Hare Airport","01/30/2019","W",4041,2019-01-30,1,"Jan",2019,30,"Wednesday"
"59672",40890,"O'Hare Airport","01/31/2019","W",5916,2019-01-31,1,"Jan",2019,31,"Thursday"
"63846",40890,"O'Hare Airport","02/01/2019","W",9674,2019-02-01,2,"Feb",2019,1,"Friday"
"63847",40890,"O'Hare Airport","02/02/2019","A",6968,2019-02-02,2,"Feb",2019,2,"Saturday"
"63848",40890,"O'Hare Airport","02/03/2019","U",8030,2019-02-03,2,"Feb",2019,3,"Sunday"
"63849",40890,"O'Hare Airport","02/04/2019","W",10000,2019-02-04,2,"Feb",2019,4,"Monday"
"63850",40890,"O'Hare Airport","02/05/2019","W",8212,2019-02-05,2,"Feb",2019,5,"Tuesday"
"63851",40890,"O'Hare Airport","02/06/2019","W",8794,2019-02-06,2,"Feb",2019,6,"Wednesday"
"63852",40890,"O'Hare Airport","02/07/2019","W",9484,2019-02-07,2,"Feb",2019,7,"Thursday"
"63853",40890,"O'Hare Airport","02/08/2019","W",9811,2019-02-08,2,"Feb",2019,8,"Friday"
"63854",40890,"O'Hare Airport","02/09/2019","A",7005,2019-02-09,2,"Feb",2019,9,"Saturday"
"63855",40890,"O'Hare Airport","02/10/2019","U",8220,2019-02-10,2,"Feb",2019,10,"Sunday"
"63856",40890,"O'Hare Airport","02/11/2019","W",9744,2019-02-11,2,"Feb",2019,11,"Monday"
"63857",40890,"O'Hare Airport","02/12/2019","W",8609,2019-02-12,2,"Feb",2019,12,"Tuesday"
"63858",40890,"O'Hare Airport","02/13/2019","W",8734,2019-02-13,2,"Feb",2019,13,"Wednesday"
"63859",40890,"O'Hare Airport","02/14/2019","W",10484,2019-02-14,2,"Feb",2019,14,"Thursday"
"63860",40890,"O'Hare Airport","02/15/2019","W",11185,2019-02-15,2,"Feb",2019,15,"Friday"
"63861",40890,"O'Hare Airport","02/16/2019","A",7630,2019-02-16,2,"Feb",2019,16,"Saturday"
"63862",40890,"O'Hare Airport","02/17/2019","U",6977,2019-02-17,2,"Feb",2019,17,"Sunday"
"63863",40890,"O'Hare Airport","02/18/2019","W",10986,2019-02-18,2,"Feb",2019,18,"Monday"
"63864",40890,"O'Hare Airport","02/19/2019","W",9666,2019-02-19,2,"Feb",2019,19,"Tuesday"
"63865",40890,"O'Hare Airport","02/20/2019","W",8681,2019-02-20,2,"Feb",2019,20,"Wednesday"
"63866",40890,"O'Hare Airport","02/21/2019","W",10246,2019-02-21,2,"Feb",2019,21,"Thursday"
"63867",40890,"O'Hare Airport","02/22/2019","W",10495,2019-02-22,2,"Feb",2019,22,"Friday"
"63868",40890,"O'Hare Airport","02/23/2019","A",6967,2019-02-23,2,"Feb",2019,23,"Saturday"
"63869",40890,"O'Hare Airport","02/24/2019","U",8470,2019-02-24,2,"Feb",2019,24,"Sunday"
"63870",40890,"O'Hare Airport","02/25/2019","W",10004,2019-02-25,2,"Feb",2019,25,"Monday"
"63871",40890,"O'Hare Airport","02/26/2019","W",8791,2019-02-26,2,"Feb",2019,26,"Tuesday"
"63872",40890,"O'Hare Airport","02/27/2019","W",8800,2019-02-27,2,"Feb",2019,27,"Wednesday"
"63873",40890,"O'Hare Airport","02/28/2019","W",9964,2019-02-28,2,"Feb",2019,28,"Thursday"
"68093",40890,"O'Hare Airport","03/01/2019","W",10968,2019-03-01,3,"Mar",2019,1,"Friday"
"68094",40890,"O'Hare Airport","03/02/2019","A",7762,2019-03-02,3,"Mar",2019,2,"Saturday"
"68095",40890,"O'Hare Airport","03/03/2019","U",9041,2019-03-03,3,"Mar",2019,3,"Sunday"
"68096",40890,"O'Hare Airport","03/04/2019","W",9690,2019-03-04,3,"Mar",2019,4,"Monday"
"68097",40890,"O'Hare Airport","03/05/2019","W",9056,2019-03-05,3,"Mar",2019,5,"Tuesday"
"68098",40890,"O'Hare Airport","03/06/2019","W",9209,2019-03-06,3,"Mar",2019,6,"Wednesday"
"68099",40890,"O'Hare Airport","03/07/2019","W",10067,2019-03-07,3,"Mar",2019,7,"Thursday"
"68100",40890,"O'Hare Airport","03/08/2019","W",10756,2019-03-08,3,"Mar",2019,8,"Friday"
"68101",40890,"O'Hare Airport","03/09/2019","A",7786,2019-03-09,3,"Mar",2019,9,"Saturday"
"68102",40890,"O'Hare Airport","03/10/2019","U",9013,2019-03-10,3,"Mar",2019,10,"Sunday"
"68103",40890,"O'Hare Airport","03/11/2019","W",10814,2019-03-11,3,"Mar",2019,11,"Monday"
"68104",40890,"O'Hare Airport","03/12/2019","W",8008,2019-03-12,3,"Mar",2019,12,"Tuesday"
"68105",40890,"O'Hare Airport","03/13/2019","W",9413,2019-03-13,3,"Mar",2019,13,"Wednesday"
"68106",40890,"O'Hare Airport","03/14/2019","W",11424,2019-03-14,3,"Mar",2019,14,"Thursday"
"68107",40890,"O'Hare Airport","03/15/2019","W",14877,2019-03-15,3,"Mar",2019,15,"Friday"
"68108",40890,"O'Hare Airport","03/16/2019","A",8914,2019-03-16,3,"Mar",2019,16,"Saturday"
"68109",40890,"O'Hare Airport","03/17/2019","U",9290,2019-03-17,3,"Mar",2019,17,"Sunday"
"68110",40890,"O'Hare Airport","03/18/2019","W",10964,2019-03-18,3,"Mar",2019,18,"Monday"
"68111",40890,"O'Hare Airport","03/19/2019","W",9457,2019-03-19,3,"Mar",2019,19,"Tuesday"
"68112",40890,"O'Hare Airport","03/20/2019","W",9601,2019-03-20,3,"Mar",2019,20,"Wednesday"
"68113",40890,"O'Hare Airport","03/21/2019","W",10714,2019-03-21,3,"Mar",2019,21,"Thursday"
"68114",40890,"O'Hare Airport","03/22/2019","W",11365,2019-03-22,3,"Mar",2019,22,"Friday"
"68115",40890,"O'Hare Airport","03/23/2019","A",8563,2019-03-23,3,"Mar",2019,23,"Saturday"
"68116",40890,"O'Hare Airport","03/24/2019","U",9318,2019-03-24,3,"Mar",2019,24,"Sunday"
"68117",40890,"O'Hare Airport","03/25/2019","W",10673,2019-03-25,3,"Mar",2019,25,"Monday"
"68118",40890,"O'Hare Airport","03/26/2019","W",9459,2019-03-26,3,"Mar",2019,26,"Tuesday"
"68119",40890,"O'Hare Airport","03/27/2019","W",9996,2019-03-27,3,"Mar",2019,27,"Wednesday"
"68120",40890,"O'Hare Airport","03/28/2019","W",10633,2019-03-28,3,"Mar",2019,28,"Thursday"
"68121",40890,"O'Hare Airport","03/29/2019","W",11066,2019-03-29,3,"Mar",2019,29,"Friday"
"68122",40890,"O'Hare Airport","03/30/2019","A",7580,2019-03-30,3,"Mar",2019,30,"Saturday"
"68123",40890,"O'Hare Airport","03/31/2019","U",9350,2019-03-31,3,"Mar",2019,31,"Sunday"
"72508",40890,"O'Hare Airport","04/01/2019","W",11269,2019-04-01,4,"Apr",2019,1,"Monday"
"72509",40890,"O'Hare Airport","04/02/2019","W",10224,2019-04-02,4,"Apr",2019,2,"Tuesday"
"72510",40890,"O'Hare Airport","04/03/2019","W",10692,2019-04-03,4,"Apr",2019,3,"Wednesday"
"72511",40890,"O'Hare Airport","04/04/2019","W",11930,2019-04-04,4,"Apr",2019,4,"Thursday"
"72512",40890,"O'Hare Airport","04/05/2019","W",12293,2019-04-05,4,"Apr",2019,5,"Friday"
"72513",40890,"O'Hare Airport","04/06/2019","A",8365,2019-04-06,4,"Apr",2019,6,"Saturday"
"72514",40890,"O'Hare Airport","04/07/2019","U",10082,2019-04-07,4,"Apr",2019,7,"Sunday"
"72515",40890,"O'Hare Airport","04/08/2019","W",12150,2019-04-08,4,"Apr",2019,8,"Monday"
"72516",40890,"O'Hare Airport","04/09/2019","W",10622,2019-04-09,4,"Apr",2019,9,"Tuesday"
"72517",40890,"O'Hare Airport","04/10/2019","W",8096,2019-04-10,4,"Apr",2019,10,"Wednesday"
